label,message
0,s cool slow gentle sonetime rough hard
0,m sorry normal start panic time sorry tuesday
0,wait know wesley town bet hella drug
0,fine miss
0,u person story
0,tell drug dealer impatient
0,sun come earth send luv ray cloud come river send luv rain come meet u send care msg u gud evng
0,place man
0,sense free need know wikipediacom
1,88800 89034 premium phone service 08718711108
0,sea lay rock rock envelope envelope paper paper 3 word
0,mum repent
0,sorry home daddy come fetch ì later
0,leave de start prepare
0,yes baby study position kama sutra
0,en chikku nange bakra msg kalstiyathen teacoffee
0,carlosll minute need buy
0,pay   ltdecimalgt   lakh
0,good evening ttyl
0,u receive msg
0,ho ho   big belly laugh ya tomo
1,sm ac sun0819 post helloyou cool   want hi hi stop send stop 62468
1,ur 1st ringtone free reply msg tone gr8 20 tone phone week å150 wk 2 opt send stop 08452810071 16
0,ditto worry anymore like night want ill peace
0,ve   ltgt   way pick
0,knw pa drink milk
0,maybe hi   find   card great escape wetherspoon
0,piggy r u awake bet ure sleep m 4 lunch
0,cause m freaky lol
0,miss cause yell scrappy miss u wait u come home m lonely today
0,hex place talk explain
0,ìï log 4 wat sdryb8i
0,xy 4 e lunch
1,hi m sue 20 year old work lapdancer love sex text live   m bedroom text sue 89555 textoperator g2 1da 150ppmsg 18
0,want ask ì wait 4 finish lect cos lect finish hour
0,finish work
0,king cry baby great building map imprtant u r today u wil reach tomorw gud ni8
0,dearme cherthalain case u r come cochin pls bfore u starti shall reach accordinglyor tell day u r comingtmorow engage ans holiday
0,thank love torch bold
1,forward 448712404000please 08712404000 immediately urgent message wait
0,farm open
0,sorry trouble u buy 4d dad 1405 1680 1843 2 big 1 small sit n sun thanx
0,sister law hope great month hey abiola
0,purchase d stuff today mail po box number
0,ah poop look like ill prob send laptop fix cuz gpu problem
0,good good job like entrepreneur
0,aight close alexs place
0,meet corporation st outside gap û mind work
0,mum ask ì buy food home
0,ku msg reply msg
0,r ì willing pay
0,sorry ill later
0,important prevent dehydration fluid
0,s bit weird   suppose happen good idea sure pub
0,true deari sit pray evening feel soso smsd time
0,think away trek long family town sorry
0,wanna gym harri
0,late lar ard 12 wun b drivin
1,review fantastic nokia ngage game deck club nokia 2 wwwcnupdatescomnewsletter unsubscribe alert reply word
1,4mth half price orange line rental   late camera phone 4 free phone 11mth mobilesdirect free 08000938767 update or2stoptxt tcs
0,height confidence aeronautic professor wer calld amp wer askd 2 sit aeroplane aftr sit wer tell dat plane ws student dey hurry d plane bt 1 saidif student start datz confidence
0,like weird timing night g want come smoke day shitstorm attribute come smoke
1,08714712388 10am7pm cost 10p
0,save stress person dorm account send account detail money send
0,know lunch menu da   know
0,stuff sell ill tell
1,449071512431 urgent 2nd attempt contact uu win å1250 09071512433 b4 050703 tcsbcm4235wc1n3xx callcost 150ppm mobilesvary maxå7 50
0,book lesson msg work sth m spec membership px3748
1,win guarantee å1000 cash å2000 prize claim yr prize customer service representative 08714712394 10am7pm
0,macha feel upseti assume mindsetbelieve evening wonderful plan uslet life begin againcall anytime
0,oh send address
0,sfine anytime good
0,wondar flim
0,ya cookie jelly
0,world run stillmaybe feel sameso itor admiti madthen correctionor let lifeand run worldmay u r runninglet run
0,look scrumptious daddy want eat night long
0,cos lar m ba dao ok 1 pm lor y u ask ah u ask fri u ask today
0,alright omw change order half8th
0,exactly anyways far jide study visit
0,dunno y u ask
1,email alertfrom jeri stewartsize 2kbsubject lowcost prescripiton drvgsto listen email 123
0,spring come early yay
0,lol feel bad use money steak dinner d
0,u trouble convincingjust tel twice tel neglect msgs c read itjust reply
0,leave qatar tonite search opportunityall fastpls add ur prayer dearrakhesh
0,talk
0,thank look appreciate
1,hi customer loyalty offerthe new nokia6650 mobile å10 txtauction txt word start 81151   4tctxt tc 150pmtmsg
0,wish
0,haha mayb ure rite u know da feeling like gd lor u fast find gal group attach liao
0,yes glad
0,little time thing good time ahead
0,room soon û clock til 8 shout realise 7 wahay hour bed
0,ok free gym
0,man like short lady gaze eye
0,dunno ju lido time 930
0,promise good care princess run send pic chance ttyl
1,u subscribe good mobile content service uk å3 10 day send stop 82324 helpline 08706091795
0,reason ve speak year anyways great week good exam
0,monday week gist
1,realize 40 year thousand old lady run tattoo
1,important customer service announcement premier
0,gimme lip caveboy
0,library
0,realy sorryi recognise number confuse   r u
0,holla
0,think   spare room   head
0,faith thing possiblehope thing worklove thing beautifulmay christmasmerry christmas
0,u appointment
0,youcarlo isare phone vibrate act hear text
1,romantic paris 2 night 2 flight å79 book 4 year 08704439680tscs apply
0,grandmas oh dear u ill feel shit morning think hungover night leave sit
1,urgent ur å500 guarantee award unclaimed 09066368327 closingdate040902 claimcode m39m51 å150pmmorefrommobile2bremovedmobypobox734ls27yf
0,ju tot u ask cos u ba gua mt faber y y jus mah today jus lor
0,wish family merry x mas happy new year advance
1,ur award city break win å200 summer shopping spree wk txt store 88039   skilgme tscs087147403231winawkage16 å150perwksub
0,m goin somethin meetin 4 dinner lor haha wonder tis time
0,sorry ill later
0,pick phone right pls send message
0,lol know dramatic school close tomorrow apparently drive inch snow suppose
0,damn job hunt
0,lol u drunkard hair d moment yeah 4 tonight wat plan
0,idc weasele way shit twice row
0,wil   ltgt   minute space
0,sleepingand surfing
0,thank pick trash
0,tell friend sure want live smoke spend hour beg come smoke
0,hi kate lovely tonight ill phone tomorrow sing guy card xxx
0,happy new year dear brother miss number decide send text wish happiness abiola
0,mean door
0,opinion 1 2 jada 3 kusruthi 4 lovable 5 silent 6 spl character 7 mature 8 stylish 9 simple pls reply
0,hmmm   think 2 hour slave 3   late   punish
0,beerage
1,important customer service announcement premier freephone 0800 542 0578
0,think turn like randomlly 5min open
0,suppose s town
0,time fix spelling completely diff word figure
1,think live good life perfect partner txt age join mobile community 100psm
1,5 free polyphonic tone 087018728737 national rate toppoly tune send week text subpoly 81618 å3 pole unsub 08718727870
0,gud mrng dear hav nice day
0,hope enjoy game yesterday sorry ve touch pls know fondly bein thot great week abiola
0,e good 4 ur drive tmr
0,ywhere u dogbreath sound like jan c thatåõs al
0,omg want scream weigh lose weight woohoo
0,generally uncountable noun   u dictionary piece research
0,hang
1,orange customer claim free camera phone upgrade loyalty 0207 153 9996 offer end 14thmarch tcs apply optout availa
0,petey boy whereare friendsare thekingshead come canlove nic
0,ok msg u b4 leave house
0,gimme   ltgt   minute ago
1,chance claim ur å150 worth discount voucher today text shop 85023 savamob offer mobile t cs savamob pobox84 m263uz å300 sub 16
0,appt lttimegt fault u listen tell u twice
1,free 1st week no1 nokia tone 4 ur mobile week txt nokia 8077 txting tell ur mate wwwgetzedcouk pobox 36504 w45wq 16 norm150ptone
1,win guarantee å200 award å1000 cashto claim ur award free 08000407165 18 2 stop getstop 88222 php rg21 4jx
0,k ill 4
0,dle 3d imp
0,sure sure know smokin
0,boooo work quit
0,half day leave bec
0,ugh wanna bed warm
0,ssnervous   ltgt
0,s ring come guy costume gift future yowife hint hint
1,congratulation ur award å500 cd gift voucher   free entry 2 å100 weekly draw txt music 87066 tnc wwwldewcom1win150ppmx3age16
0,borrow ur bag ok
1,u outbid simonwatson5120 shinco dvd plyr 2 bid visit sms acsmsreward 2 end bid notification reply end
0,s boytoy miss   happen
0,lot babe model help youi bring hell match
0,bring galileo dobby
0,respond
0,boo babe u enjoyin yourjob u 2 b gettin hunnyhope ure oktake care   iåõllspeak 2u soonlot loveme xxxx
0,good afternoon starshine s boytoy crave ache fuck   sip cappuccino miss babe teasing kiss
0,road txt
1,smsservice yourinclusive text credit pls goto wwwcomuknet login 3qxj9 unsubscribe stop extra charge help 08702840625comuk 220cm2 9ae
1,25p 4 alfie moon child need song ur mob tell ur m8s txt tone charity 8007 nokias poly charity polys ze 08701417012 profit 2 charity
0,good evening ttyl
0,hmm   bit piece lol   sigh
0,hahahause brain dear
0,hey mail
0,sorry light turn green mean friend want   ltgt   worth
0,thank yesterday sir wonderful hope enjoy burial mojibiola
1,u secret admirer reveal think u r special 09065174042 opt reply reveal stop 150 msg recd cust care 07821230901
0,hi mate rv u hav nice hol message 3 hello coz havenåõt send u 1 age start drive stay roadsrvx
1,dear voucher holder claim week offer pc httpwwwetlpcoukexpressoffer tsc apply stop text txt stop 80062
0,thank skype wit kz sura pleasure company hope good ve ultimatum oh countin aburo enjoy message send day ago
0,surely result offer
0,good morning dear great amp successful day
1,want 750 anytime network min 150 text new video phone pound week 08002888812 reply delivery tomorrow
0,sir late pay rent past month pay   ltgt   charge feel inconsiderate nag great cost s speak recession able pay charge month askin ahead month end help thank
1,try contact offer new video phone 750 anytime network min half price rental camcorder 08000930705 reply delivery d
1,chance 2 claim ur å150 worth discount voucherstext yes 85023 nowsavamobmember offer mobile t cs 08717898035 å300 sub 16   remove txt x stop
0,luv u soo u donåõt understand special u r 2 ring u 2morrow luv u xxx
0,pls send comprehensive mail m pay
0,prashanthettan mother pass away night pray family
1,urgent 09066350750 landline complimentary 4 ibiza holiday 10000 cash await collection sae tcs po box 434 sk3 8wp 150 ppm 18
0,kkwhen
0,shit suite xavier decide   ltgt   second warning samantha come play jay guitar impress shit think doug realize live anymore
0,stomach trauma swear eat lose weight
0,officewhat mattermsg nowi break
0,yeah s barely room x fucking shoe sorry man later
1,today offer claim ur å150 worth discount voucher text yes 85023 savamob member offer mobile t cs 08717898035 å300 sub 16   unsub reply x
0,u reach orchard u wan 2 buy ticket
0,real baby want bring inner tigress
0,da run activate version da
0,ah poor babyhope urfeeling bettersn luv probthat overdose work hey careful spk 2 u sn lot lovejen xxx
0,stop story ve tell ve return s order
1,talk sexy new friend fall love world discreet text date service text vip 83110 meet
0,babe
0,hai ana tomarrow come morning   ltdecimalgt   ill sathy ll rto office reply come home
0,spoon okay
0,somebody tampa
0,work min
0,brother genius
0,sorry guess hold connection maybe hour ill text
0,u find time bus coz need sort stuff
0,dude ve lotta corvette lately
1,congratulation ur award yrs supply cd virgin record mystery gift guarantee 09061104283 tscs wwwsmsconet å150pm approx 3mins
0,consider wall bunker shit important play peaceful guess place high matter
1,private 2003 account statement 07808 xxxxxx 800 unredeemed s m point 08719899217 identifier code 41685 expire 071104
1,hello need posh bird chap user trial prod champney need address dob asap ta r
1,u want xmas 100 free text message   new video phone half price line rental free 0800 0721072 find
0,officially philosophical hole u wanna home ready save
0,goodno problembut need little experience understand american customer voice
0,ill text drop x
0,ugh long day m exhausted want cuddle nap
0,talk atleast day miss good friend world shakespeare shesil   ltgt
1,shop till u drop 10k 5k å500 cash å100 travel voucher 09064011000 ntt po box cr01327bt fixedline cost 150ppm mobile vary
0,castor need
1,sunshine quiz wkly q win sony dvd player u know country liverpool play mid week txt ansr 82277 å150 sptyrone
1,u secret admirer look 2 contact ufind rreveal think ur specialcall 09058094565
1,u secret admirer look 2 contact ufind rreveal think ur specialcall 09065171142stopsms08
1,reminder download content pay goto httpdoit mymoby tv collect content
0,know break time woul lead want miss curfew gibe til midnight movie til 2 need come home need getsleep need b studdying ear training
